Ybrest,YLeHavre,ThetaS,PhiS,RS,ThetaL,PhiL,RL,cos(ThetaS),sin(ThetaS),cos(ThetaL),sin(ThetaL),delta,VRS,VRL 
57,57,276.7755627,0.0006148,0.983425186,241.7938323,-3.9762129,0.002515049,0.117980446,-0.993015918,-0.472645632,-0.881252578,0.819334896,-0.0465227,-0.0656199 
68,68,277.7949743,0.0005959,0.983400226,255.7777154,-4.5931574,0.002479328,0.135628668,-0.990759741,-0.245684423,-0.969349867,0.927070972,-0.0399682,-0.0571819 
78,78,278.8144719,0.000585,0.983378965,270.1741602,-4.9398051,0.002449961,0.15323544,-0.988189708,0.003039664,-0.99999538,0.988650927,-0.0336952,-0.0437816 
86,86,279.8340252,0.0005831,0.983361277,284.8849391,-4.9702909,0.002429449,0.170794655,-0.985306646,0.25687876,-0.966443636,0.996116857,-0.0275674,-0.0268054 
91,91,280.8536136,0.0005902,0.983347126,299.772951,-4.6663403,0.002419309,0.188300392,-0.982111482,0.496564239,-0.867999975,0.945975982,-0.021414,-0.0082219 
93,93,281.8731805,0.000606,0.983336581,314.6843224,-4.0442533,0.002419843,0.205746134,-0.9786054,0.703200183,-0.710991914,0.840461245,-0.0150538,0.0098054 
92,93,282.8927068,0.0006291,0.983329809,329.4767,-3.1534751,0.002430161,0.223126037,-0.974789604,0.861422693,-0.507888713,0.687290468,-0.0083227,0.0253857 
86,89,283.9121649,0.000658,0.983327063,344.0407369,-2.067311,0.002448451,0.240434137,-0.970665455,0.961457429,-0.274953836,0.498055378,-0.0010977,0.0372708 
78,82,284.9315325,0.0006904,0.98332865,358.3107694,-0.8699543,0.002472412,0.257664595,-0.966234421,0.999565419,-0.029478365,0.28603563,0.0066919,0.0450043 
68,73,285.9507923,0.0007242,0.983334906,12.263066,0.3552517,0.002499687,0.274811688,-0.961498069,0.977182695,0.212400519,0.064318537,0.0150661,0.0488406 
58,62,286.9699326,0.000757,0.983346162,25.9058555,1.5335175,0.002528223,0.29186982,-0.956458054,0.899513134,0.436893719,-0.15532978,0.0240034,0.0495134 
53,54,287.9889458,0.000787,0.983362731,39.2663623,2.602149,0.002556458,0.308833499,-0.951116118,0.774211927,0.632926451,-0.36288397,0.033453,0.0479616 
50,50,289.0078284,0.0008123,0.983384889,52.3788358,3.511333,0.002583375,0.325697339,-0.945474084,0.610437782,0.792064211,-0.550058223,0.0433455,0.0450875 
51,51,290.0265794,0.0008314,0.983412869,65.2757025,4.2237477,0.002608424,0.342456028,-0.939533857,0.418252309,0.90833089,-0.710174601,0.0536006,0.0415882 
56,56,291.0452007,0.0008434,0.983446856,77.9825447,4.7140158,0.002631376,0.359104341,-0.933297419,0.208209676,0.978084215,-0.838074475,0.0641318,0.0378661 
62,62,292.0636951,0.0008475,0.983486983,90.516761,4.9683242,0.002652142,0.375637102,-0.926766836,-0.009019059,0.999959327,-0.930117035,0.0748507,0.0340147 
68,68,293.0820668,0.0008435,0.983533335,102.8892771,4.9840529,0.002670611,0.392049199,-0.919944251,-0.223067686,0.974802958,-0.984217885,0.0856692,0.0298624 
74,74,294.1003202,0.0008315,0.983585942,115.1083671,4.7690786,0.002686512,0.408335562,-0.912831895,-0.424331662,0.905506842,-0.999845234,0.0965021,0.0250601 
76,76,295.1184596,0.0008118,0.983644791,127.1844748,4.340519,0.002699352,0.424491158,-0.905432083,-0.60438326,0.796693714,-0.977907399,0.1072698,0.0191913 
77,77,296.1364889,0.0007853,0.983709823,139.1349595,3.7229299,0.002708402,0.440510991,-0.897747218,-0.756252824,0.654279502,-0.920515283,0.1178994,0.0118851 
76,77,297.154411,0.0007528,0.983780937,150.9879233,2.946229,0.002712758,0.456390093,-0.889779795,-0.8745175,0.48499396,-0.83065895,0.1283259,0.0029166 
73,75,298.1722277,0.0007155,0.983858001,162.7846391,2.0437601,0.002711449,0.472123526,-0.881532402,-0.955199049,0.295964148,-0.711873929,0.1384915,-0.0077171 
68,71,299.1899396,0.000675,0.983940848,174.5804328,1.0509071,0.002703574,0.487706378,-0.873007726,-0.995529767,0.094448304,-0.567980316,0.1483442,-0.0197487 
61,65,300.2075458,0.0006325,0.984029284,186.4440617,0.0045361,0.002688475,0.503133766,-0.864208547,-0.993681903,-0.112233128,-0.40296209,0.1578361,-0.0326207 
54,58,301.225044,0.0005898,0.984123086,198.4556056,-1.0566508,0.002665896,0.51840084,-0.855137749,-0.948569227,-0.316569773,-0.221028321,0.1669208,-0.0454901 
46,50,302.24243,0.0005486,0.984222006,210.7026882,-2.0909833,0.002636145,0.533502772,-0.845798316,-0.859828317,-0.51058326,-0.02687033,0.1755525,-0.0572607 
39,42,303.2596978,0.0005104,0.98432577,223.2745638,-3.0523039,0.00260022,0.54843477,-0.836193341,-0.728077152,-0.685495194,0.173903691,0.1836861,-0.0666482 
37,37,304.2768386,0.000477,0.984434077,236.2534281,-3.8887895,0.002559888,0.563192059,-0.826326028,-0.555520484,-0.831502851,0.374227724,0.1912809,-0.072294 
39,39,305.2938408,0.00045,0.984546608,249.7025294,-4.5432523,0.002517685,0.577769888,-0.816199704,-0.346894247,-0.93790425,0.565092121,0.1983083,-0.0729425 
47,47,306.3106886,0.0004307,0.984663032,263.6516707,-4.9563929,0.00247678,0.592163515,-0.805817827,-0.110572683,-0.99386804,0.735399476,0.2047638,-0.0676888 
60,60,307.3273619,0.0004202,0.984783027,278.0827212,-5.0742632,0.002440696,0.606368214,-0.795183997,0.140602662,-0.990066105,0.872541708,0.2106822,-0.0562704 
75,75,308.3438357,0.0004188,0.984906304,292.9202839,-4.8598105,0.002412857,0.620379265,-0.784301962,0.389450045,-0.92104759,0.963986164,0.2161506,-0.0393197 
89,89,309.3600807,0.0004264,0.985032642,308.0338045,-4.3056481,0.002396039,0.634191978,-0.773175617,0.616126294,-0.787647376,0.9997321,0.2213129,-0.0184474 
100,100,310.3760646,0.0004421,0.985161919,323.2547022,-3.4425484,0.002391847,0.647801711,-0.761808994,0.801302914,-0.598258841,0.974844364,0.2263566,0.0039619 
106,105,311.3917545,0.0004643,0.985294123,338.4053381,-2.3383253,0.002400396,0.661203909,-0.750206232,0.929810779,-0.368037926,0.890898868,0.2314847,0.0252408 
106,107,312.4071193,0.0004907,0.985429358,353.3299776,-1.0861336,0.00242033,0.674394139,-0.738371549,0.993231557,-0.116151087,0.755592198,0.2368798,0.0430492 
100,103,313.4221317,0.0005189,0.985567819,7.9168742,0.2130066,0.002449156,0.687368114,-0.726309215,0.990468941,0.137736255,0.580777657,0.2426758,0.0558542 
88,95,314.4367699,0.0005466,0.985709763,22.1060121,1.4662054,0.002483778,0.700121713,-0.71402352,0.926489148,0.376321483,0.37995278,0.2489466,0.0631112 
73,81,315.4510175,0.0005714,0.985855472,35.8841425,2.5983544,0.002521054,0.712650977,-0.70151877,0.810203897,0.586148143,0.166198675,0.255711,0.0651512 
57,65,316.4648634,0.0005915,0.986005225,49.2726837,3.5548868,0.002558213,0.724952102,-0.688799282,0.652459777,0.757823356,-0.048986096,0.2629464,0.0628953 
43,49,317.4783007,0.0006054,0.986159282,62.3139964,4.2999654,0.002593113,0.737021422,-0.675869384,0.464625745,0.885507152,-0.256048047,0.2706042,0.057536 
37,38,318.4913262,0.000612,0.986317869,75.0595033,4.8129095,0.002624314,0.748855401,-0.662733422,0.257815764,0.966194096,-0.447262393,0.2786227,0.0502723 
37,37,319.5039394,0.0006106,0.986481174,87.5610682,5.0847897,0.00265102,0.760450617,-0.649395765,0.042554536,0.999094145,-0.616446883,0.286934,0.0421276 
45,45,320.516142,0.0006011,0.986649348,99.8657769,5.1160063,0.002672955,0.771803756,-0.635860804,-0.171340658,0.985211845,-0.75869896,0.2954682,0.0338481 
55,55,321.5279371,0.0005834,0.986822498,112.0137009,4.9148841,0.00269018,0.782911598,-0.622132967,-0.374828296,0.92709425,-0.870233317,0.3041551,0.025866 
65,65,322.5393293,0.0005581,0.987000692,124.0380446,4.4969272,0.002702918,0.793771023,-0.608216707,-0.559743264,0.828666084,-0.94831654,0.3129238,0.0183132 
74,74,323.550324,0.0005257,0.987183957,135.9670404,3.8842911,0.002711395,0.804378995,-0.594116514,-0.718940077,0.695072058,-0.991254085,0.3217036,0.0110731 
80,80,324.5609271,0.0004874,0.98737228,147.8269442,3.1051262,0.002715715,0.814732565,-0.579836915,-0.846443666,0.532478282,-0.998375783,0.3304239,0.0038614 
83,83,325.5711447,0.0004442,0.987565604,159.645494,2.1926403,0.002715793,0.824828865,-0.565382475,-0.937558467,0.347827717,-0.969980982,0.3390151,-0.0036751 
84,84,326.5809829,0.0003976,0.987763837,171.4552457,1.1839409,0.002711346,0.834665107,-0.550757805,-0.988900106,0.148581896,-0.907233052,0.347409,-0.0118536 
82,83,327.5904473,0.0003491,0.987966844,183.2962917,0.1188717,0.002701941,0.844238577,-0.535967559,-0.99834554,-0.057499412,-0.812023999,0.3555398,-0.0208567 
78,81,328.5995431,0.0003003,0.988174457,195.2179842,-0.9608862,0.002687102,0.853546643,-0.521016438,-0.96493415,-0.262492068,-0.686853621,0.3633437,-0.0306493 
72,75,329.6082742,0.0002529,0.988386467,207.2793557,-2.0122358,0.002666447,0.862586738,-0.505909201,-0.888782431,-0.458329346,-0.534778904,0.3707584,-0.0409194 
63,68,330.6166438,0.0002085,0.988602632,219.5479333,-2.9905643,0.002639865,0.871356377,-0.490650655,-0.771092174,-0.636723534,-0.359487264,0.3777224,-0.0510491 
53,58,331.6246531,0.0001688,0.988822674,232.0965527,-3.8493168,0.002607688,0.879853142,-0.475245672,-0.614332676,-0.789047124,-0.165531304,0.3841745,-0.0601205 
42,47,332.6323018,0.0001353,0.98904628,244.9976752,-4.5397481,0.002570854,0.888074692,-0.459699186,-0.422655035,-0.906290638,0.041271828,0.3900547,-0.0669675 
34,38,333.639587,0.0001093,0.989273104,258.3147465,-5.0117049,0.002531021,0.896018755,-0.444016205,-0.202535261,-0.979274971,0.253338563,0.3953083,-0.0702881 
34,33,334.6465025,0.0000918,0.989502771,272.0905826,-5.2165686,0.002490594,0.903683128,-0.428201826,0.036479454,-0.999334403,0.460882683,0.3998934,-0.0688337 
42,42,335.6530379,0.0000835,0.989734888,286.3339293,-5.1134175,0.002452619,0.911065676,-0.412261246,0.281235035,-0.959638919,0.651845524,0.4037946,-0.0616814 
59,59,336.6591784,0.0000846,0.989969066,301.0072262,-4.6785775,0.002420507,0.918164333,-0.396199769,0.515146178,-0.857102337,0.812572594,0.4070388,-0.0485574 
78,78,337.6649037,0.0000943,0.990204946,316.0204636,-3.9167027,0.002397564,0.92497711,-0.380022822,0.719587857,-0.694401409,0.929490679,0.4097096,-0.0301192 
96,96,338.6701889,0.0001114,0.990442237,331.236124,-2.8689857,0.002386422,0.931502101,-0.363735942,0.876610243,-0.481201082,0.991594412,0.4119521,-0.0080506 
108,108,339.6750057,0.000134,0.990680745,346.4869912,-1.6131331,0.002388486,0.937737501,-0.347344756,0.972316892,-0.233666131,0.992940718,0.413959,0.0151576 
115,114,340.6793248,0.0001597,0.990920395,1.6028294,-0.2525129,0.002403614,0.943681624,-0.330854942,0.999608735,0.027971002,0.93405805,0.4159403,0.0367324 
114,115,341.6831186,0.0001857,0.991161228,16.4373162,1.1023685,0.002430133,0.949332923,-0.314272177,0.959129885,0.282966189,0.821605177,0.4180857,0.0542603 
105,110,342.6863632,0.0002097,0.991403383,30.8867612,2.3525614,0.002465207,0.954689995,-0.297602105,0.858183542,0.513342973,0.666527292,0.420536,0.0661796 
91,98,343.6890395,0.0002293,0.991647063,44.8967457,3.4227711,0.002505394,0.959751584,-0.280850311,0.708379929,0.705831337,0.481635808,0.4233716,0.0719558 
72,82,344.6911341,0.0002429,0.991892498,58.4581775,4.2647146,0.002547214,0.964516575,-0.264022302,0.523120802,0.852258544,0.279543422,0.4266184,0.0719575 
53,63,345.6926384,0.0002492,0.992139925,71.5971522,4.8539332,0.002587595,0.968983988,-0.247123514,0.315696199,0.948860322,0.071418865,0.4302626,0.0671685 
36,44,346.6935478,0.0002475,0.992389562,84.3630244,5.1837982,0.002624133,0.97315296,-0.230159327,0.098225145,0.995164218,-0.133458236,0.4342666,0.0588742 
29,31,347.6938615,0.0002374,0.992641605,96.8175901,5.2596556,0.002655189,0.977022745,-0.213135063,-0.118708808,0.992929111,-0.327609214,0.4385815,0.0484053 
30,30,348.6935809,0.0002191,0.992896216,109.0266746,5.0945412,0.002679865,0.9805927,-0.196056006,-0.326008314,0.945366902,-0.505026232,0.4431541,0.0369617 
40,40,349.69271,0.0001929,0.99315353,121.054346,4.7067195,0.002697887,0.98386228,-0.178927398,-0.515850881,0.856678393,-0.660809459,0.4479303,0.0255073 
53,53,350.6912542,0.0001596,0.993413647,132.959461,4.1186784,0.002709461,0.986831037,-0.161754456,-0.681480728,0.731836059,-0.790884077,0.4528559,0.0147195 
65,65,351.6892206,0.0001202,0.99367664,144.7941131,3.3570176,0.002715094,0.989498613,-0.144542364,-0.817085668,0.576516271,-0.89183616,0.4578752,0.0049776 
75,75,352.6866177,0.0000757,0.993942544,156.6035667,2.4526799,0.002715433,0.991864738,-0.127296277,-0.917779347,0.397090759,-0.960861146,0.4629299,-0.0036173 
81,81,353.683455,0.0000275,0.994211364,168.4273131,1.4410957,0.002711112,0.993929227,-0.110021327,-0.979670993,0.200610931,-0.995795113,0.4679579,-0.0111943 
86,86,354.6797429,-0.0000228,0.994483063,180.3009079,0.3619705,0.002702643,0.995691978,-0.092722623,-0.999986209,-0.005251809,-0.995191285,0.472893,-0.0180401 
88,88,355.6754924,-0.0000735,0.994757569,192.2582361,-0.7413677,0.002690347,0.997152971,-0.075405254,-0.977200596,-0.212318144,-0.958408574,0.4776646,-0.0245061 
87,88,356.6707148,-0.0001232,0.995034766,204.3338154,-1.82298,0.00267435,0.998312264,-0.058074295,-0.911160246,-0.412052188,-0.885692808,0.4821992,-0.0309042 
84,86,357.6654212,-0.0001699,0.995314496,216.5647116,-2.8354969,0.002654631,0.999169993,-0.040734813,-0.803184537,-0.595730308,-0.778250926,0.4864211,-0.0374042 
77,81,358.6596224,-0.0002122,0.995596555,228.9916068,-3.731283,0.002631137,0.999726373,-0.023391869,-0.656169579,-0.754613467,-0.638338214,0.4902535,-0.0439454 
68,73,359.6533281,-0.0002485,0.995880696,241.6585468,-4.4635218,0.002603931,0.999981695,-0.006050529,-0.474725106,-0.880134123,-0.469391139,0.4936195,-0.050177 
56,62,0.6465467,-0.0002776,0.996166629,254.6108975,-4.9873921,0.002573367,0.999936332,0.011284129,-0.265372744,-0.964145895,-0.276235396,0.4964436,-0.0554417 
43,50,1.6392845,-0.0002983,0.996454018,267.89112,-5.2617768,0.00254026,0.999590736,0.028607009,-0.036798589,-0.999322703,-0.065371162,0.4986542,-0.058814 
34,38,2.6315453,-0.00031,0.996742492,281.5321985,-5.2521602,0.002506011,0.998945443,0.045912984,0.199918591,-0.979812511,0.15472165,0.5001881,-0.0592094 
34,33,3.6233294,-0.0003126,0.997031645,295.5490664,-4.9353242,0.002472652,0.998001079,0.063196886,0.431283886,-0.902216277,0.373404525,0.5009998,-0.0555738 
44,44,4.6146326,-0.0003062,0.997321053,309.929249,-4.3059293,0.00244275,0.996758364,0.080453486,0.641841179,-0.766837597,0.578065806,0.5010735,-0.0471483 
62,62,5.605446,-0.000292,0.997610296,324.6250521,-3.3838587,0.002419155,0.99521812,0.097677496,0.815381004,-0.578924709,0.754934034,0.5004375,-0.0337678 
82,82,6.5957555,-0.0002713,0.997898986,339.5504705,-2.2195881,0.002404578,0.993381277,0.114863561,0.936980315,-0.349382153,0.890647424,0.4991764,-0.0161024 
99,99,7.5855422,-0.0002465,0.9981868,354.5857053,-0.8938617,0.002401084,0.991248882,0.132006266,0.995538455,-0.094356693,0.974370705,0.4974322,0.0042843 
110,110,8.5747838,-0.0002199,0.998473511,9.5901871,0.4908857,0.002409621,0.988822097,0.149100172,0.986024585,0.166599875,0.999842967,0.4953902,0.025154 
115,115,9.563457,-0.0001942,0.998759005,24.4217584,1.8262226,0.002429759,0.986102201,0.166139849,0.910526716,0.413450237,0.966562959,0.4932507,0.0440582 
111,113,10.5515396,-0.0001718,0.99904328,38.9568908,3.0152837,0.002459724,0.983090582,0.183119925,0.777619241,0.62873549,0.879604148,0.4911957,0.0588828 
101,107,11.5390125,-0.0001548,0.999326427,53.1063172,3.9857735,0.002496723,0.979788729,0.200035116,0.600332052,0.799750854,0.748176832,0.4893642,0.0682577 
86,94,12.5258611,-0.0001446,0.999608602,66.8225825,4.6947839,0.002537427,0.976198215,0.216880254,0.393579612,0.919290536,0.58358768,0.4878423,0.0717064 
68,77,13.5120753,-0.0001424,0.999889999,80.0993202,5.1261253,0.002578475,0.972320699,0.233650289,0.171940788,0.985107286,0.39735219,0.4866677,0.0695528 
50,59,14.4976495,-0.0001485,1.000170818,92.9646016,5.283569,0.002616866,0.968157911,0.250340287,-0.051718974,0.998661678,0.199933117,0.4858424,0.0626914 
35,42,15.4825821,-0.000163,1.000451257,105.4715395,5.1835153,0.002650222,0.963711649,0.26694542,-0.26675968,0.963763079,0.00019273,0.4853458,0.0523317 
28,30,16.4668745,-0.0001855,1.000731497,117.6887535,4.849234,0.002676899,0.958983778,0.283460957,-0.464668244,0.885484852,-0.194608925,0.4851464,0.03978 
29,29,17.4505308,-0.0002152,1.001011698,129.692187,4.3073628,0.002695996,0.953976225,0.299882248,-0.638662894,0.769486652,-0.37851383,0.4852084,0.0262831 
38,38,18.4335574,-0.0002513,1.001292002,141.5587826,3.5864394,0.002707289,0.948690977,0.316204727,-0.783246414,0.621711392,-0.546470724,0.4854944,0.0129245 
51,51,19.4159626,-0.0002927,1.001572527,153.3619271,2.7168759,0.002711119,0.943130081,0.332423901,-0.893856505,0.448353152,-0.693979654,0.4859662,0.0005603 
62,62,20.3977564,-0.000338,1.001853368,165.1683527,1.731728,0.002708244,0.937295638,0.348535345,-0.966682146,0.255979743,-0.816848971,0.4865828,-0.0102166 
72,72,21.3789507,-0.0003857,1.002134596,177.0361791,0.6676776,0.002699686,0.931189801,0.364534709,-0.998662383,0.051705367,-0.911095825,0.4872981,-0.0190901 
79,79,22.3595589,-0.0004343,1.002416253,189.0138835,-0.4342648,0.00268657,0.924814774,0.380417709,-0.987650406,-0.15667379,-0.972995171,0.4880584,-0.0260117 
85,85,23.339596,-0.0004821,1.002698347,201.1400908,-1.5287159,0.002669981,0.918172808,0.396180129,-0.932701411,-0.360649523,-0.999263248,0.4888006,-0.0311638 
87,87,24.3190783,-0.0005274,1.002980848,213.4441415,-2.5667585,0.002650847,0.9112662,0.411817814,-0.834423517,-0.551123756,-0.987344528,0.4894512,-0.0348941 
87,87,25.2980228,-0.0005686,1.003263677,225.9473732,-3.497693,0.002629868,0.904097297,0.427326664,-0.695318799,-0.718701446,-0.935756138,0.4899274,-0.0376225 
84,85,26.2764471,-0.0006041,1.00354671,238.6649512,-4.2715245,0.002607509,0.89666849,0.44270263,-0.520041702,-0.854140872,-0.844435417,0.4901389,-0.0397289 
78,81,27.2543686,-0.0006326,1.003829766,251.6079177,-4.8418713,0.002584054,0.888982228,0.457941698,-0.315517909,-0.948919622,-0.715039677,0.4899915,-0.041442 
68,73,28.231804,-0.000653,1.00411261,264.7849542,-5.1689768,0.002559719,0.881041011,0.47303989,-0.090894095,-0.995860564,-0.551163197,0.4893904,-0.0427486 
57,63,29.2087681,-0.0006647,1.004394954,278.2032377,-5.2226526,0.002534813,0.872847409,0.487993239,0.142684864,-0.98976817,-0.358458061,0.4882453,-0.0433489 
45,51,30.1852739,-0.0006675,1.00467646,291.8677892,-4.985191,0.002509896,0.864404059,0.502797795,0.372466108,-0.928045795,-0.144658163,0.4864751,-0.0426748 
39,41,31.1613308,-0.0006615,1.004956747,305.7789194,-4.4544045,0.002485912,0.855713684,0.517449602,0.584659224,-0.811278985,0.080504911,0.4840149,-0.0399853 
42,40,32.1369448,-0.0006475,1.005235403,319.9277968,-3.6467998,0.002464246,0.846779095,0.5319447,0.765233805,-0.643752456,0.305543281,0.4808242,-0.0345372 
50,50,33.1121169,-0.0006269,1.005512004,334.2907955,-2.6003776,0.002446656,0.837603208,0.546279109,0.901007343,-0.433803836,0.517708668,0.4768974,-0.0258138 
67,67,34.0868434,-0.0006015,1.005786131,348.8240392,-1.3757964,0.002435076,0.82818905,0.560448836,0.981036563,-0.193822761,0.703855998,0.4722732,-0.0137622 
82,82,35.0611157,-0.0005734,1.006057407,3.4602226,-0.0541073,0.002431293,0.818539762,0.574449875,0.998176941,0.060355573,0.851718766,0.4670402,0.0010362 
95,95,36.0349205,-0.0005451,1.006325517,18.1099347,1.27033,0.002436567,0.808658602,0.588278221,0.950461848,0.310841238,0.95146028,0.4613342,0.017346 
103,103,37.008242,-0.0005189,1.006590234,32.6688516,2.5014065,0.002451292,0.798548931,0.601929901,0.841804355,0.53978276,0.997133351,0.4553234,0.0334562 
105,105,37.981063,-0.0004971,1.006851435,47.0302288,3.5545342,0.002474816,0.788214195,0.615400994,0.681612409,0.731713417,0.98755374,0.4491856,0.0475173 
100,100,38.9533671,-0.0004814,1.007109094,61.0998322,4.3674401,0.002505473,0.777657906,0.628687665,0.483284947,0.875463112,0.92622322,0.4430835,0.0579237 
92,95,39.9251402,-0.0004732,1.007363271,74.8091655,4.9051729,0.002540812,0.766883623,0.641786186,0.262034803,0.965058424,0.820311365,0.437146,0.0636068 
79,86,40.8963717,-0.0004729,1.007614089,88.1235181,5.1587109,0.002577957,0.75589493,0.654692947,0.032744933,0.999463741,0.679093591,0.431461,0.0641602 
65,72,41.8670549,-0.000481,1.007861709,101.0435559,5.1391546,0.00261398,0.744695427,0.667404466,-0.191555167,0.981481848,0.512395111,0.4260781,0.0598031 
